CustomerID,ProductID,QuantitySold,SalePrice,DateOfSale,Channel,ReturnStatus,Age,Gender,Region,Occupation,LoyaltyTier,Category,SubCategory,ManufacturingCost,SellingPrice,Discount,Stock,CampaignID,Medium,ConversionRate,CustomerReach
CUST0261,PROD041,4,351.46,2025-05-20,Offline,Not Returned,47,Other,North,Doctor,Bronze,Books,Non-Fiction,195.31,351.46,20,183,CAMP024,Email,0.05,8351
CUST0725,PROD022,4,45.65,2025-02-09,Online,Returned,38,Male,West,Engineer,Gold,Electronics,Phones,32.06,45.65,15,134,CAMP047,Print,0.23,724
CUST0917,PROD096,3,22.76,2024-07-03,Online,Not Returned,41,Male,South,Salesperson,Gold,Home,Furniture,16.19,22.76,5,15,CAMP027,Social Media,0.26,359
CUST0964,PROD100,4,509.14,2024-02-15,Offline,Returned,45,Female,East,Engineer,Platinum,Books,Non-Fiction,409.31,509.14,5,110,CAMP003,Radio,0.18,5134
CUST0385,PROD002,4,431.54,2025-03-20,Offline,Not Returned,32,Male,West,Lawyer,Silver,Beauty,Makeup,222.27,431.54,10,171,CAMP002,Radio,0.17,3223
CUST0418,PROD091,3,425.91,2025-05-23,Offline,Returned,35,Female,West,Engineer,Platinum,Home,Kitchen,266.74,425.91,20,75,CAMP032,Social Media,0.05,1064
CUST0067,PROD017,4,748.75,2023-12-16,Online,Returned,58,Other,South,Teacher,Gold,Home,Decor,433.57,748.75,5,115,CAMP013,TV,0.09,7006
CUST0393,PROD001,4,151.0,2025-04-28,Offline,Returned,69,Male,South,Doctor,Bronze,Beauty,Haircare,90.4,151.0,15,130,CAMP021,Radio,0.12,1050
CUST0210,PROD038,2,10.99,2023-06-23,Online,Not Returned,31,Male,East,Doctor,Gold,Clothing,Shirts,8.08,10.99,0,14,CAMP005,TV,0.23,3818
CUST0207,PROD025,2,101.3,2024-04-19,Online,Not Returned,18,Male,East,Artist,Gold,Books,Fiction,65.6,101.3,15,153,CAMP015,Email,0.09,919
CUST0771,PROD041,1,351.46,2024-11-27,Online,Returned,63,Other,North,Lawyer,Gold,Books,Non-Fiction,195.31,351.46,20,183,CAMP037,Email,0.24,9416
CUST0629,PROD099,4,434.26,2024-11-17,Online,Not Returned,54,Female,East,Teacher,Bronze,Clothing,Shirts,219.74,434.26,0,74,CAMP029,Social Media,0.23,2626
CUST0659,PROD056,2,472.34,2023-07-17,Online,Returned,59,Male,South,Lawyer,Bronze,Beauty,Skincare,334.61,472.34,0,27,CAMP027,Social Media,0.26,359
CUST0596,PROD059,1,267.99,2024-05-15,Offline,Not Returned,64,Female,West,Doctor,Platinum,Home,Decor,175.4,267.99,10,68,CAMP030,Print,0.28,3304
CUST0524,PROD051,2,644.99,2023-09-15,Offline,Not Returned,61,Female,North,Teacher,Platinum,Electronics,Cameras,461.93,644.99,0,138,CAMP004,TV,0.03,5997
CUST0411,PROD042,1,414.51,2025-01-28,Online,Returned,18,Other,West,Lawyer,Silver,Home,Decor,213.43,414.51,5,46,CAMP001,TV,0.22,4310
CUST0243,PROD021,3,697.73,2024-05-17,Online,Not Returned,68,Other,West,Teacher,Silver,Clothing,Pants,455.74,697.73,5,125,CAMP045,Print,0.09,3248
CUST0876,PROD072,3,458.6,2024-04-11,Online,Not Returned,20,Male,North,Lawyer,Silver,Electronics,Phones,302.12,458.6,0,170,CAMP038,Social Media,0.25,7042
CUST0258,PROD078,2,258.77,2023-11-12,Offline,Returned,57,Other,North,Artist,Bronze,Beauty,Makeup,167.41,258.77,20,179,CAMP035,Radio,0.09,5354
CUST0942,PROD012,3,16.62,2023-09-03,Online,Returned,19,Male,North,Teacher,Silver,Clothing,Pants,9.24,16.62,20,179,CAMP034,Email,0.1,8195
CUST0968,PROD008,4,348.19,2023-12-05,Online,Returned,30,Other,South,Doctor,Platinum,Beauty,Skincare,269.6,348.19,15,61,CAMP026,Radio,0.21,3744
CUST0954,PROD024,3,426.37,2025-05-12,Online,Returned,31,Male,East,Teacher,Bronze,Beauty,Skincare,282.65,426.37,20,69,CAMP039,Print,0.18,4569
CUST0783,PROD099,3,434.26,2025-03-13,Online,Not Returned,25,Male,West,Salesperson,Gold,Clothing,Shirts,219.74,434.26,0,74,CAMP026,Radio,0.21,3744
CUST0412,PROD046,1,917.26,2025-03-28,Online,Returned,61,Other,South,Engineer,Bronze,Clothing,Jackets,489.42,917.26,10,188,CAMP028,Email,0.14,2819
CUST0576,PROD089,4,476.87,2024-12-23,Offline,Not Returned,28,Other,North,Salesperson,Platinum,Electronics,Cameras,302.32,476.87,0,21,CAMP012,Radio,0.28,1905
CUST0485,PROD009,4,616.24,2023-09-17,Online,Not Returned,65,Female,North,Doctor,Silver,Books,Non-Fiction,340.86,616.24,5,161,CAMP033,Radio,0.13,6422
CUST0280,PROD054,1,608.33,2024-06-21,Offline,Returned,23,Other,East,Lawyer,Bronze,Clothing,Jackets,394.54,608.33,10,151,CAMP033,Radio,0.13,6422
CUST0209,PROD001,1,151.0,2025-05-03,Offline,Not Returned,22,Other,South,Teacher,Platinum,Beauty,Haircare,90.4,151.0,15,130,CAMP002,Radio,0.17,3223
CUST0607,PROD081,2,577.8,2023-12-09,Offline,Not Returned,54,Female,West,Engineer,Silver,Clothing,Pants,449.24,577.8,15,136,CAMP002,Radio,0.17,3223
CUST1000,PROD023,1,174.72,2024-06-03,Offline,Not Returned,32,Female,South,Salesperson,Silver,Clothing,Pants,99.29,174.72,0,14,CAMP038,Social Media,0.25,7042
CUST0009,PROD073,3,650.33,2023-06-21,Online,Returned,23,Female,North,Artist,Gold,Electronics,Laptops,346.79,650.33,15,188,CAMP030,Print,0.28,3304
CUST0984,PROD071,3,579.47,2025-02-04,Offline,Not Returned,64,Other,East,Lawyer,Bronze,Electronics,Laptops,347.99,579.47,5,191,CAMP037,Email,0.24,9416
CUST0291,PROD077,1,190.18,2024-11-29,Online,Returned,49,Female,East,Teacher,Silver,Books,Non-Fiction,139.46,190.18,20,189,CAMP027,Social Media,0.26,359
CUST0406,PROD038,4,10.99,2023-12-27,Online,Not Returned,26,Male,South,Engineer,Gold,Clothing,Shirts,8.08,10.99,0,14,CAMP035,Radio,0.09,5354
CUST0721,PROD068,4,388.11,2024-06-02,Online,Not Returned,43,Male,East,Artist,Bronze,Home,Decor,207.88,388.11,5,11,CAMP049,Email,0.24,8586
CUST0667,PROD061,2,285.13,2023-08-25,Offline,Not Returned,47,Female,South,Engineer,Bronze,Books,Non-Fiction,149.78,285.13,0,91,CAMP005,TV,0.23,3818
CUST0433,PROD040,4,736.86,2023-09-14,Online,Not Returned,34,Other,West,Salesperson,Platinum,Home,Decor,409.45,736.86,0,106,CAMP029,Social Media,0.23,2626
CUST0136,PROD049,4,658.16,2025-01-23,Online,Returned,29,Other,East,Salesperson,Gold,Electronics,Laptops,329.32,658.16,20,182,CAMP041,Social Media,0.07,1206
CUST0663,PROD059,4,267.99,2023-11-07,Offline,Returned,68,Male,South,Salesperson,Silver,Home,Decor,175.4,267.99,10,68,CAMP022,Print,0.16,2200
CUST0893,PROD067,2,199.16,2025-05-29,Offline,Not Returned,51,Other,East,Artist,Gold,Books,Comics,143.42,199.16,5,30,CAMP044,Radio,0.12,8434
CUST0419,PROD012,3,16.62,2025-03-22,Offline,Not Returned,18,Other,South,Doctor,Silver,Clothing,Pants,9.24,16.62,20,179,CAMP039,Print,0.18,4569
CUST0430,PROD020,4,451.18,2024-08-07,Offline,Not Returned,19,Female,South,Teacher,Gold,Beauty,Skincare,270.78,451.18,20,88,CAMP050,Social Media,0.1,7198
CUST0795,PROD043,1,707.97,2024-07-23,Offline,Returned,63,Female,West,Artist,Platinum,Beauty,Skincare,473.44,707.97,15,100,CAMP017,TV,0.26,3221
CUST0026,PROD095,2,434.05,2024-06-13,Offline,Not Returned,33,Male,West,Lawyer,Bronze,Electronics,Laptops,313.72,434.05,15,152,CAMP043,Print,0.2,7690
CUST0758,PROD015,4,138.05,2025-02-08,Offline,Not Returned,67,Male,South,Artist,Platinum,Electronics,Cameras,109.31,138.05,15,48,CAMP013,TV,0.09,7006
CUST0551,PROD005,2,319.66,2023-09-07,Online,Returned,52,Other,North,Artist,Silver,Electronics,Laptops,234.05,319.66,5,196,CAMP022,Print,0.16,2200
CUST0042,PROD074,2,663.94,2025-04-26,Online,Returned,31,Other,East,Artist,Platinum,Beauty,Haircare,359.04,663.94,5,70,CAMP019,TV,0.06,614
CUST0273,PROD093,1,85.43,2024-01-04,Offline,Returned,65,Male,West,Doctor,Platinum,Beauty,Skincare,69.22,85.43,15,162,CAMP007,Print,0.2,1339
CUST0800,PROD013,3,411.78,2023-08-08,Offline,Not Returned,18,Male,West,Salesperson,Platinum,Books,Comics,268.85,411.78,0,167,CAMP028,Email,0.14,2819
CUST0179,PROD033,3,64.7,2024-02-28,Offline,Not Returned,46,Female,South,Teacher,Bronze,Clothing,Jackets,46.34,64.7,10,11,CAMP020,TV,0.2,1925
CUST0324,PROD055,4,407.11,2024-02-20,Offline,Returned,53,Male,East,Lawyer,Bronze,Beauty,Skincare,324.95,407.11,15,94,CAMP015,Email,0.09,919
CUST0946,PROD093,2,85.43,2025-01-04,Offline,Returned,26,Female,West,Doctor,Bronze,Beauty,Skincare,69.22,85.43,15,162,CAMP005,TV,0.23,3818
CUST0589,PROD003,3,444.43,2025-02-16,Offline,Returned,54,Male,North,Salesperson,Gold,Home,Kitchen,322.07,444.43,20,144,CAMP033,Radio,0.13,6422
CUST0169,PROD071,3,579.47,2025-04-14,Offline,Not Returned,48,Female,East,Engineer,Silver,Electronics,Laptops,347.99,579.47,5,191,CAMP039,Print,0.18,4569
CUST0159,PROD026,2,67.9,2023-07-22,Offline,Not Returned,64,Female,West,Salesperson,Platinum,Home,Furniture,44.75,67.9,20,143,CAMP023,Radio,0.09,4699
CUST0525,PROD076,1,11.77,2025-03-26,Online,Returned,56,Male,South,Engineer,Gold,Books,Fiction,9.38,11.77,0,167,CAMP003,Radio,0.18,5134
CUST0581,PROD007,1,554.38,2024-01-02,Offline,Returned,21,Other,South,Salesperson,Gold,Clothing,Jackets,392.07,554.38,0,110,CAMP019,TV,0.06,614
CUST0302,PROD071,3,579.47,2023-08-31,Online,Returned,69,Other,East,Teacher,Bronze,Electronics,Laptops,347.99,579.47,5,191,CAMP037,Email,0.24,9416
CUST0505,PROD051,3,644.99,2025-02-05,Offline,Not Returned,18,Other,North,Teacher,Platinum,Electronics,Cameras,461.93,644.99,0,138,CAMP044,Radio,0.12,8434
CUST0443,PROD091,1,425.91,2024-06-21,Offline,Not Returned,23,Female,East,Teacher,Gold,Home,Kitchen,266.74,425.91,20,75,CAMP012,Radio,0.28,1905
CUST0735,PROD097,4,469.33,2025-05-03,Offline,Returned,57,Male,West,Lawyer,Platinum,Electronics,Cameras,236.26,469.33,0,120,CAMP018,Email,0.13,6854
CUST0973,PROD008,3,348.19,2024-12-10,Offline,Not Returned,47,Other,East,Engineer,Platinum,Beauty,Skincare,269.6,348.19,15,61,CAMP011,Social Media,0.28,538
CUST0032,PROD079,4,429.38,2024-02-02,Offline,Returned,24,Other,North,Salesperson,Gold,Home,Furniture,255.82,429.38,5,54,CAMP026,Radio,0.21,3744
CUST0508,PROD097,1,469.33,2023-09-09,Offline,Returned,40,Female,North,Teacher,Gold,Electronics,Cameras,236.26,469.33,0,120,CAMP003,Radio,0.18,5134
CUST0624,PROD054,2,608.33,2025-02-25,Offline,Not Returned,59,Female,North,Salesperson,Bronze,Clothing,Jackets,394.54,608.33,10,151,CAMP031,TV,0.15,6584
CUST0319,PROD015,1,138.05,2024-04-27,Offline,Not Returned,50,Male,East,Doctor,Bronze,Electronics,Cameras,109.31,138.05,15,48,CAMP009,Social Media,0.14,9369
CUST0529,PROD087,4,485.74,2024-06-07,Online,Returned,36,Female,East,Salesperson,Bronze,Beauty,Makeup,389.18,485.74,20,82,CAMP047,Print,0.23,724
CUST0735,PROD068,1,388.11,2024-04-16,Online,Not Returned,57,Male,West,Lawyer,Platinum,Home,Decor,207.88,388.11,5,11,CAMP028,Email,0.14,2819
CUST0271,PROD007,2,554.38,2023-10-27,Offline,Returned,42,Male,West,Doctor,Bronze,Clothing,Jackets,392.07,554.38,0,110,CAMP012,Radio,0.28,1905
CUST0806,PROD072,3,458.6,2024-07-04,Online,Returned,36,Male,West,Lawyer,Silver,Electronics,Phones,302.12,458.6,0,170,CAMP033,Radio,0.13,6422
CUST0896,PROD020,2,451.18,2025-01-22,Offline,Returned,19,Other,South,Engineer,Platinum,Beauty,Skincare,270.78,451.18,20,88,CAMP002,Radio,0.17,3223
CUST0889,PROD005,1,319.66,2024-09-27,Offline,Returned,41,Female,South,Teacher,Platinum,Electronics,Laptops,234.05,319.66,5,196,CAMP045,Print,0.09,3248
CUST0409,PROD036,2,497.78,2024-06-24,Offline,Not Returned,53,Female,East,Salesperson,Gold,Clothing,Shirts,390.67,497.78,20,118,CAMP019,TV,0.06,614
CUST0331,PROD032,4,291.99,2023-11-05,Offline,Returned,61,Male,West,Teacher,Platinum,Home,Decor,191.05,291.99,10,189,CAMP024,Email,0.05,8351
CUST0291,PROD088,2,351.57,2024-09-02,Offline,Returned,49,Female,East,Teacher,Silver,Books,Comics,288.51,351.57,20,32,CAMP045,Print,0.09,3248
CUST0853,PROD018,3,10.9,2024-06-24,Online,Returned,31,Female,South,Lawyer,Platinum,Clothing,Shirts,8.98,10.9,5,107,CAMP045,Print,0.09,3248
CUST0537,PROD068,3,388.11,2024-03-25,Online,Not Returned,55,Male,North,Engineer,Platinum,Home,Decor,207.88,388.11,5,11,CAMP019,TV,0.06,614
CUST0042,PROD086,1,290.81,2023-10-25,Online,Returned,31,Other,East,Artist,Platinum,Books,Non-Fiction,232.09,290.81,0,66,CAMP020,TV,0.2,1925
CUST0795,PROD038,3,10.99,2023-09-21,Offline,Returned,63,Female,West,Artist,Platinum,Clothing,Shirts,8.08,10.99,0,14,CAMP027,Social Media,0.26,359
CUST0612,PROD086,1,290.81,2025-03-04,Offline,Not Returned,68,Female,South,Lawyer,Gold,Books,Non-Fiction,232.09,290.81,0,66,CAMP001,TV,0.22,4310
CUST0970,PROD045,3,309.56,2024-12-03,Offline,Returned,40,Other,South,Engineer,Bronze,Electronics,Cameras,167.83,309.56,0,104,CAMP011,Social Media,0.28,538
CUST0145,PROD004,1,510.3,2024-07-12,Online,Returned,58,Male,West,Doctor,Gold,Home,Furniture,316.46,510.3,15,134,CAMP048,TV,0.13,6770
CUST0287,PROD097,2,469.33,2024-08-25,Online,Not Returned,38,Other,South,Artist,Platinum,Electronics,Cameras,236.26,469.33,0,120,CAMP044,Radio,0.12,8434
CUST0786,PROD082,1,319.75,2024-02-07,Offline,Returned,59,Male,North,Salesperson,Gold,Home,Furniture,186.9,319.75,10,44,CAMP040,Email,0.11,1738
CUST0778,PROD087,2,485.74,2023-07-17,Online,Returned,35,Female,South,Doctor,Silver,Beauty,Makeup,389.18,485.74,20,82,CAMP005,TV,0.23,3818
CUST0508,PROD083,1,215.27,2024-11-14,Online,Not Returned,40,Female,North,Teacher,Gold,Home,Decor,140.76,215.27,20,32,CAMP007,Print,0.2,1339
CUST0205,PROD076,1,11.77,2025-06-01,Offline,Not Returned,25,Male,South,Artist,Platinum,Books,Fiction,9.38,11.77,0,167,CAMP018,Email,0.13,6854
CUST0859,PROD009,4,616.24,2025-02-05,Offline,Not Returned,49,Other,East,Artist,Platinum,Books,Non-Fiction,340.86,616.24,5,161,CAMP008,Radio,0.08,9694
CUST0930,PROD010,2,418.52,2024-06-17,Online,Returned,35,Female,South,Engineer,Platinum,Books,Non-Fiction,232.85,418.52,0,166,CAMP006,Print,0.3,4431
CUST0343,PROD089,4,476.87,2024-08-29,Online,Not Returned,20,Other,West,Artist,Silver,Electronics,Cameras,302.32,476.87,0,21,CAMP027,Social Media,0.26,359
CUST0544,PROD070,2,19.6,2024-10-10,Offline,Returned,68,Male,West,Artist,Platinum,Books,Comics,14.65,19.6,0,150,CAMP029,Social Media,0.23,2626
CUST0123,PROD013,1,411.78,2024-12-24,Online,Not Returned,55,Male,North,Teacher,Gold,Books,Comics,268.85,411.78,0,167,CAMP037,Email,0.24,9416
CUST0297,PROD044,4,571.0,2023-08-22,Online,Returned,59,Female,South,Doctor,Gold,Electronics,Cameras,318.85,571.0,15,193,CAMP025,Print,0.03,8674
CUST0076,PROD032,2,291.99,2024-01-29,Online,Returned,51,Female,South,Salesperson,Gold,Home,Decor,191.05,291.99,10,189,CAMP009,Social Media,0.14,9369
CUST0344,PROD083,2,215.27,2023-12-31,Offline,Returned,66,Male,West,Doctor,Bronze,Home,Decor,140.76,215.27,20,32,CAMP039,Print,0.18,4569
CUST0419,PROD009,4,616.24,2024-02-04,Offline,Not Returned,18,Other,South,Doctor,Silver,Books,Non-Fiction,340.86,616.24,5,161,CAMP047,Print,0.23,724
CUST0018,PROD018,4,10.9,2024-02-22,Offline,Not Returned,41,Male,West,Salesperson,Silver,Clothing,Shirts,8.98,10.9,5,107,CAMP003,Radio,0.18,5134
CUST0359,PROD051,4,644.99,2023-08-15,Offline,Returned,68,Male,West,Teacher,Silver,Electronics,Cameras,461.93,644.99,0,138,CAMP050,Social Media,0.1,7198
CUST0504,PROD011,4,828.39,2025-03-15,Online,Not Returned,44,Other,South,Teacher,Silver,Beauty,Makeup,415.84,828.39,0,151,CAMP045,Print,0.09,3248
CUST0078,PROD082,4,319.75,2023-11-29,Online,Returned,29,Male,East,Salesperson,Platinum,Home,Furniture,186.9,319.75,10,44,CAMP022,Print,0.16,2200
CUST0920,PROD030,1,435.32,2024-11-03,Offline,Not Returned,67,Male,East,Artist,Silver,Clothing,Jackets,360.08,435.32,15,33,CAMP024,Email,0.05,8351
CUST0938,PROD035,1,721.63,2024-03-11,Online,Not Returned,25,Female,South,Lawyer,Bronze,Electronics,Laptops,446.77,721.63,20,139,CAMP040,Email,0.11,1738
CUST0964,PROD044,3,571.0,2024-08-04,Online,Not Returned,45,Female,East,Engineer,Platinum,Electronics,Cameras,318.85,571.0,15,193,CAMP020,TV,0.2,1925
CUST0873,PROD017,1,748.75,2025-01-20,Online,Not Returned,39,Male,South,Artist,Bronze,Home,Decor,433.57,748.75,5,115,CAMP028,Email,0.14,2819
CUST0088,PROD028,3,615.27,2025-03-29,Online,Returned,56,Female,West,Salesperson,Gold,Beauty,Haircare,367.56,615.27,20,29,CAMP010,Email,0.09,6096
CUST0089,PROD034,2,188.89,2025-02-27,Offline,Returned,23,Male,West,Lawyer,Platinum,Electronics,Laptops,141.09,188.89,20,123,CAMP018,Email,0.13,6854
CUST0254,PROD070,3,19.6,2024-09-17,Offline,Returned,31,Other,North,Doctor,Silver,Books,Comics,14.65,19.6,0,150,CAMP010,Email,0.09,6096
CUST0472,PROD034,3,188.89,2023-07-03,Offline,Returned,57,Female,North,Doctor,Gold,Electronics,Laptops,141.09,188.89,20,123,CAMP025,Print,0.03,8674
CUST0499,PROD044,1,571.0,2025-03-30,Offline,Returned,26,Female,North,Doctor,Bronze,Electronics,Cameras,318.85,571.0,15,193,CAMP032,Social Media,0.05,1064
CUST0118,PROD072,3,458.6,2025-03-01,Online,Not Returned,44,Male,East,Engineer,Platinum,Electronics,Phones,302.12,458.6,0,170,CAMP010,Email,0.09,6096
CUST0485,PROD020,1,451.18,2024-11-12,Offline,Returned,65,Female,North,Doctor,Silver,Beauty,Skincare,270.78,451.18,20,88,CAMP024,Email,0.05,8351
CUST0592,PROD097,4,469.33,2024-08-11,Online,Returned,24,Male,West,Engineer,Platinum,Electronics,Cameras,236.26,469.33,0,120,CAMP031,TV,0.15,6584
CUST0792,PROD024,1,426.37,2023-08-12,Offline,Returned,63,Female,East,Teacher,Gold,Beauty,Skincare,282.65,426.37,20,69,CAMP020,TV,0.2,1925
CUST0513,PROD028,2,615.27,2024-01-14,Offline,Not Returned,53,Male,East,Engineer,Silver,Beauty,Haircare,367.56,615.27,20,29,CAMP016,Radio,0.11,9001
CUST0359,PROD083,4,215.27,2023-10-27,Offline,Not Returned,68,Male,West,Teacher,Silver,Home,Decor,140.76,215.27,20,32,CAMP009,Social Media,0.14,9369
CUST0096,PROD083,1,215.27,2024-09-15,Online,Not Returned,38,Other,West,Salesperson,Platinum,Home,Decor,140.76,215.27,20,32,CAMP043,Print,0.2,7690
CUST0069,PROD037,3,406.67,2025-02-16,Offline,Not Returned,61,Female,West,Engineer,Platinum,Electronics,Phones,322.86,406.67,0,127,CAMP001,TV,0.22,4310
CUST0411,PROD061,4,285.13,2025-06-11,Offline,Not Returned,18,Other,West,Lawyer,Silver,Books,Non-Fiction,149.78,285.13,0,91,CAMP022,Print,0.16,2200
CUST0446,PROD073,3,650.33,2025-06-01,Online,Returned,51,Male,South,Salesperson,Gold,Electronics,Laptops,346.79,650.33,15,188,CAMP029,Social Media,0.23,2626
CUST0666,PROD083,1,215.27,2023-12-03,Offline,Not Returned,30,Other,West,Engineer,Gold,Home,Decor,140.76,215.27,20,32,CAMP024,Email,0.05,8351
CUST0927,PROD027,1,702.71,2024-05-26,Online,Not Returned,36,Male,North,Doctor,Gold,Beauty,Haircare,387.66,702.71,10,164,CAMP011,Social Media,0.28,538
CUST0184,PROD070,1,19.6,2024-09-27,Online,Not Returned,69,Male,South,Doctor,Platinum,Books,Comics,14.65,19.6,0,150,CAMP002,Radio,0.17,3223
CUST0724,PROD066,3,158.94,2024-08-17,Online,Not Returned,22,Male,East,Salesperson,Gold,Clothing,Jackets,128.09,158.94,10,191,CAMP032,Social Media,0.05,1064
CUST0177,PROD073,3,650.33,2023-12-21,Offline,Not Returned,50,Other,South,Engineer,Gold,Electronics,Laptops,346.79,650.33,15,188,CAMP050,Social Media,0.1,7198
CUST0877,PROD069,3,586.76,2023-07-22,Offline,Not Returned,25,Other,North,Artist,Gold,Electronics,Laptops,368.7,586.76,15,35,CAMP034,Email,0.1,8195
CUST0770,PROD068,1,388.11,2025-06-14,Online,Not Returned,65,Male,East,Doctor,Gold,Home,Decor,207.88,388.11,5,11,CAMP006,Print,0.3,4431
CUST0048,PROD099,3,434.26,2023-10-04,Online,Not Returned,67,Other,North,Engineer,Platinum,Clothing,Shirts,219.74,434.26,0,74,CAMP011,Social Media,0.28,538
CUST0877,PROD087,2,485.74,2024-08-05,Offline,Returned,25,Other,North,Artist,Gold,Beauty,Makeup,389.18,485.74,20,82,CAMP016,Radio,0.11,9001
CUST0488,PROD010,1,418.52,2025-03-05,Offline,Not Returned,19,Female,North,Artist,Bronze,Books,Non-Fiction,232.85,418.52,0,166,CAMP031,TV,0.15,6584
CUST0218,PROD042,2,414.51,2024-05-04,Offline,Returned,49,Other,North,Lawyer,Gold,Home,Decor,213.43,414.51,5,46,CAMP028,Email,0.14,2819
CUST0432,PROD030,2,435.32,2024-02-04,Online,Not Returned,51,Other,South,Salesperson,Silver,Clothing,Jackets,360.08,435.32,15,33,CAMP043,Print,0.2,7690
CUST0504,PROD006,4,714.55,2024-03-13,Online,Not Returned,44,Other,South,Teacher,Silver,Beauty,Skincare,369.85,714.55,0,159,CAMP003,Radio,0.18,5134
CUST0031,PROD097,3,469.33,2024-08-29,Offline,Returned,57,Other,South,Engineer,Silver,Electronics,Cameras,236.26,469.33,0,120,CAMP003,Radio,0.18,5134
CUST0495,PROD019,1,108.07,2023-10-23,Offline,Not Returned,59,Male,East,Salesperson,Platinum,Home,Decor,81.69,108.07,10,170,CAMP031,TV,0.15,6584
CUST0511,PROD086,1,290.81,2024-07-26,Online,Not Returned,30,Other,North,Teacher,Silver,Books,Non-Fiction,232.09,290.81,0,66,CAMP023,Radio,0.09,4699
CUST0618,PROD050,3,51.51,2024-11-12,Online,Returned,49,Other,West,Lawyer,Platinum,Clothing,Shirts,26.76,51.51,10,128,CAMP011,Social Media,0.28,538
CUST0659,PROD080,2,432.62,2024-06-25,Online,Not Returned,59,Male,South,Lawyer,Bronze,Books,Comics,322.14,432.62,5,53,CAMP018,Email,0.13,6854
CUST0701,PROD019,4,108.07,2024-04-04,Online,Not Returned,26,Male,North,Engineer,Gold,Home,Decor,81.69,108.07,10,170,CAMP034,Email,0.1,8195
CUST0012,PROD042,3,414.51,2023-07-01,Offline,Returned,36,Female,North,Engineer,Silver,Home,Decor,213.43,414.51,5,46,CAMP041,Social Media,0.07,1206
CUST0732,PROD059,1,267.99,2024-01-09,Offline,Returned,68,Female,West,Engineer,Bronze,Home,Decor,175.4,267.99,10,68,CAMP017,TV,0.26,3221
CUST0322,PROD013,1,411.78,2024-12-06,Online,Not Returned,54,Female,East,Doctor,Gold,Books,Comics,268.85,411.78,0,167,CAMP048,TV,0.13,6770
CUST0963,PROD009,3,616.24,2024-02-25,Online,Returned,38,Female,East,Salesperson,Silver,Books,Non-Fiction,340.86,616.24,5,161,CAMP002,Radio,0.17,3223
CUST0823,PROD038,1,10.99,2025-05-04,Offline,Not Returned,42,Female,East,Salesperson,Gold,Clothing,Shirts,8.08,10.99,0,14,CAMP036,Email,0.16,7271
CUST0301,PROD081,1,577.8,2023-10-26,Offline,Returned,58,Female,North,Teacher,Gold,Clothing,Pants,449.24,577.8,15,136,CAMP016,Radio,0.11,9001
CUST0912,PROD014,2,420.72,2024-02-19,Offline,Not Returned,50,Male,West,Doctor,Gold,Clothing,Pants,309.02,420.72,15,86,CAMP019,TV,0.06,614
CUST0434,PROD093,1,85.43,2024-06-05,Online,Not Returned,59,Male,North,Lawyer,Silver,Beauty,Skincare,69.22,85.43,15,162,CAMP030,Print,0.28,3304
CUST0776,PROD077,2,190.18,2023-07-02,Offline,Not Returned,69,Other,East,Artist,Silver,Books,Non-Fiction,139.46,190.18,20,189,CAMP031,TV,0.15,6584
CUST0034,PROD002,2,431.54,2024-03-06,Online,Not Returned,39,Male,North,Doctor,Gold,Beauty,Makeup,222.27,431.54,10,171,CAMP022,Print,0.16,2200
CUST0694,PROD028,2,615.27,2023-06-30,Online,Returned,33,Other,South,Salesperson,Platinum,Beauty,Haircare,367.56,615.27,20,29,CAMP018,Email,0.13,6854
CUST0944,PROD091,1,425.91,2025-03-23,Online,Not Returned,54,Female,East,Artist,Platinum,Home,Kitchen,266.74,425.91,20,75,CAMP008,Radio,0.08,9694
CUST0598,PROD059,4,267.99,2024-02-24,Offline,Not Returned,65,Male,South,Teacher,Platinum,Home,Decor,175.4,267.99,10,68,CAMP050,Social Media,0.1,7198
CUST0386,PROD010,4,418.52,2024-05-12,Online,Returned,33,Female,West,Doctor,Platinum,Books,Non-Fiction,232.85,418.52,0,166,CAMP004,TV,0.03,5997
CUST0192,PROD064,1,875.84,2025-03-16,Offline,Not Returned,66,Other,North,Artist,Bronze,Beauty,Skincare,481.01,875.84,5,168,CAMP005,TV,0.23,3818
CUST0216,PROD019,1,108.07,2025-03-09,Offline,Not Returned,61,Other,West,Artist,Platinum,Home,Decor,81.69,108.07,10,170,CAMP015,Email,0.09,919
CUST0546,PROD020,2,451.18,2023-08-23,Offline,Returned,60,Other,South,Engineer,Platinum,Beauty,Skincare,270.78,451.18,20,88,CAMP027,Social Media,0.26,359
CUST0471,PROD050,4,51.51,2023-12-20,Online,Returned,60,Male,West,Lawyer,Platinum,Clothing,Shirts,26.76,51.51,10,128,CAMP043,Print,0.2,7690
CUST0247,PROD089,4,476.87,2023-12-17,Online,Not Returned,43,Other,East,Artist,Platinum,Electronics,Cameras,302.32,476.87,0,21,CAMP008,Radio,0.08,9694
CUST0156,PROD070,3,19.6,2024-11-19,Offline,Returned,27,Other,South,Teacher,Bronze,Books,Comics,14.65,19.6,0,150,CAMP032,Social Media,0.05,1064
CUST0827,PROD053,1,389.2,2023-10-24,Offline,Returned,37,Female,North,Engineer,Bronze,Books,Fiction,272.76,389.2,15,60,CAMP048,TV,0.13,6770
